step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
4435;0;1674569501045;4435;393;5159;5314;4.11;0.30;229.29;0.13;724;0;0;2149.00;1
4437;0;1674569501047;4437;402;5164;5314;3.99;0.29;229.29;0.13;727;0;0;2150.00;1
4439;0;1674569501050;4439;401;5165;5314;3.89;0.28;229.27;0.13;726;0;0;2151.00;1
4439;0;1674569501052;4439;407;5169;5314;3.84;0.28;229.27;0.13;730;0;0;2152.00;1
4442;0;1674569501055;4442;409;5169;5314;3.80;0.27;229.43;0.13;727;0;0;2153.00;1
4446;0;1674569501058;4446;413;5172;5314;3.70;0.27;229.55;0.13;726;0;0;2154.00;1
4449;0;1674569501060;4449;416;5176;5314;3.63;0.26;229.64;0.13;727;0;0;2155.00;1
4452;0;1674569501063;4452;415;5177;5314;3.58;0.26;229.80;0.13;725;0;0;2156.00;1
4455;0;1674569501065;4455;419;5178;5314;3.54;0.26;229.83;0.13;723;0;0;2157.00;1
4458;0;1674569501068;4458;430;5182;5314;3.45;0.25;230.06;0.13;724;0;0;2158.00;1
4461;0;1674569501071;4461;435;5183;5314;3.37;0.24;230.21;0.13;722;0;0;2159.00;1
4464;0;1674569501073;4464;431;5187;5314;3.32;0.24;230.32;0.13;723;0;0;2160.00;1
4466;0;1674569501076;4466;427;5189;5314;3.33;0.24;230.33;0.13;723;0;0;2161.00;2
4468;0;1674569501079;4468;431;5191;5314;3.37;0.24;230.42;0.13;723;0;0;2162.00;1
4469;0;1674569501082;4469;425;5193;5314;3.44;0.25;230.53;0.13;724;0;0;2163.00;1
4470;0;1674569501085;4470;420;5196;5314;3.51;0.25;230.55;0.13;726;0;0;2164.00;1
4474;0;1674569501088;4474;411;5198;5314;3.59;0.26;230.55;0.13;724;0;0;2165.00;1
4475;0;1674569501091;4475;408;5201;5314;3.72;0.27;230.56;0.13;726;0;0;2166.00;1
4476;0;1674569501094;4476;403;5202;5314;3.86;0.28;230.60;0.13;726;0;0;2167.00;2
4481;0;1674569501097;4481;402;5204;5314;3.92;0.28;230.79;0.13;723;0;0;2168.00;1
4482;0;1674569501100;4482;398;5209;5314;3.98;0.29;230.82;0.13;727;0;0;2169.00;1
4486;0;1674569501103;4486;393;5211;5314;4.01;0.29;230.81;0.13;725;0;0;2170.00;1
4487;0;1674569501106;4487;383;5212;5314;4.10;0.30;230.80;0.13;725;0;0;2171.00;1
4489;0;1674569501109;4489;376;5214;5314;4.19;0.30;230.88;0.13;725;0;0;2172.00;2
4492;0;1674569501112;4492;368;5214;5314;4.28;0.31;230.95;0.13;722;0;0;2173.00;2
4495;0;1674569501115;4495;368;5218;5314;4.32;0.31;231.00;0.13;723;0;0;2174.00;3
4497;0;1674569501118;4497;356;5221;5314;4.38;0.32;230.97;0.13;724;0;0;2175.00;2
4500;0;1674569501121;4500;350;5223;5314;4.43;0.32;231.01;0.13;723;0;0;2176.00;1
4502;0;1674569501124;4502;348;5225;5314;4.46;0.32;231.06;0.13;723;0;0;2177.00;1
4502;0;1674569501127;4502;352;5228;5314;4.49;0.32;231.06;0.13;726;0;0;2178.00;1
4504;0;1674569501130;4504;347;5231;5314;4.53;0.33;231.09;0.13;727;0;0;2179.00;1
4505;0;1674569501133;4505;338;5233;5314;4.58;0.33;231.14;0.13;728;0;0;2180.00;1
4508;0;1674569501136;4508;336;5235;5314;4.63;0.33;231.12;0.13;727;0;0;2181.00;1
4509;0;1674569501139;4509;330;5237;5314;4.73;0.34;231.18;0.13;728;0;0;2182.00;1
4511;0;1674569501142;4511;326;5240;5314;4.80;0.35;231.20;0.13;729;0;0;2183.00;1
4514;0;1674569501145;4514;326;5244;5314;4.85;0.35;231.42;0.13;730;0;0;2184.00;1
4514;0;1674569501148;4514;319;5245;5314;4.95;0.36;231.42;0.13;731;0;0;2185.00;1
4517;0;1674569501150;4517;312;5246;5314;5.00;0.36;231.48;0.13;729;0;0;2186.00;2
4521;0;1674569501153;4521;312;5250;5314;5.04;0.36;231.52;0.13;729;0;0;2187.00;1
4522;0;1674569501156;4522;309;5251;5314;5.11;0.37;231.62;0.13;729;0;0;2188.00;1
4525;0;1674569501159;4525;309;5255;5314;5.11;0.37;231.68;0.13;730;0;0;2189.00;2
4527;0;1674569501162;4527;300;5257;5314;5.18;0.37;231.76;0.13;730;0;0;2190.00;1
4528;0;1674569501165;4528;298;5260;5314;5.22;0.38;231.75;0.13;732;0;0;2191.00;1
4531;0;1674569501168;4531;297;5261;5314;5.22;0.38;231.79;0.13;730;0;0;2192.00;2
4534;0;1674569501171;4534;302;5264;5314;5.19;0.37;231.75;0.13;730;0;0;2193.00;1
4538;0;1674569501173;4538;298;5267;5314;5.20;0.37;231.72;0.13;729;0;0;2194.00;1
4539;0;1674569501176;4539;303;5270;5314;5.24;0.38;231.69;0.13;731;0;0;2195.00;2
4541;0;1674569501179;4541;303;5273;5314;5.30;0.38;231.67;0.13;732;0;0;2196.00;1
4543;0;1674569501182;4543;303;5275;5314;5.29;0.38;231.62;0.13;732;0;0;2197.00;1
4545;0;1674569501185;4545;310;5279;5314;5.31;0.38;231.55;0.13;734;0;0;2198.00;1
4550;0;1674569501188;4550;312;5281;5314;5.30;0.38;231.70;0.13;731;0;0;2199.00;1
4553;0;1674569501190;4553;310;5283;5314;5.31;0.38;231.70;0.13;730;0;0;2200.00;1
4558;0;1674569501193;4558;308;5285;5314;5.29;0.38;231.84;0.13;727;0;0;2201.00;1
4561;0;1674569501196;4561;307;5287;5314;5.25;0.38;231.95;0.13;726;0;0;2202.00;1
4563;0;1674569501199;4563;302;5290;5314;5.27;0.38;231.89;0.13;727;0;0;2203.00;1
4567;0;1674569501202;4567;301;5295;5314;5.21;0.37;232.01;0.19;728;0;0;2204.00;0
4570;0;1674569501205;4570;293;5297;5314;5.25;0.38;232.04;0.19;727;0;0;2205.00;0
4572;0;1674569501209;4572;286;5298;5314;5.29;0.38;232.14;0.19;726;0;0;2206.00;0
4578;0;1674569501214;4578;287;5301;5314;5.24;0.38;232.32;0.19;723;0;0;2207.00;0
4580;0;1674569501218;4580;286;5306;5314;5.25;0.38;232.29;0.19;726;0;0;2208.00;0
4587;0;1674569501223;4587;283;5307;5314;5.16;0.37;232.27;0.19;720;0;0;2209.00;0
4590;0;1674569501227;4590;286;5309;5314;5.12;0.37;232.40;0.19;719;0;0;2210.00;0
4593;0;1674569501231;4593;283;5310;5314;5.06;0.36;232.35;0.19;717;0;0;2211.00;0
4596;0;1674569501235;4596;285;5312;5314;4.99;0.36;232.35;0.19;716;0;0;2212.00;1
4598;0;1674569501239;4598;289;5316;5798;4.97;0.36;232.39;0.19;718;0;0;2213.00;1
4601;0;1674569501259;4601;284;5317;5798;4.95;0.36;232.40;0.19;716;0;0;2214.00;1
4605;0;1674569501263;4605;283;5319;5798;4.91;0.35;232.43;0.19;714;0;0;2215.00;1
4609;0;1674569501266;4609;281;5321;5798;4.88;0.35;232.37;0.19;712;0;0;2216.00;1
4613;0;1674569501269;4613;276;5322;5798;4.84;0.35;232.43;0.19;709;0;0;2217.00;1
4618;0;1674569501272;4618;286;5327;5798;4.74;0.34;232.49;0.19;709;0;0;2218.00;1
4620;0;1674569501274;4620;280;5329;5798;4.77;0.34;232.43;0.19;709;0;0;2219.00;2
4624;0;1674569501277;4624;275;5330;5798;4.75;0.34;232.49;0.19;706;0;0;2220.00;2
4626;0;1674569501280;4626;279;5334;5798;4.79;0.34;232.47;0.19;708;0;0;2221.00;1
4629;0;1674569501283;4629;272;5334;5798;4.87;0.35;232.50;0.19;705;0;0;2222.00;2
4632;0;1674569501286;4632;279;5339;5798;4.91;0.35;232.47;0.19;707;0;0;2223.00;1
4636;0;1674569501289;4636;275;5342;5798;4.94;0.36;232.51;0.19;706;0;0;2224.00;1
4639;0;1674569501292;4639;278;5345;5798;4.97;0.36;232.57;0.19;706;0;0;2225.00;1
4641;0;1674569501294;4641;278;5345;5798;5.02;0.36;232.61;0.19;704;0;0;2226.00;1
4644;0;1674569501297;4644;288;5348;5798;4.97;0.36;232.60;0.19;704;0;0;2227.00;1
4645;0;1674569501300;4645;292;5351;5798;4.96;0.36;232.56;0.19;706;0;0;2228.00;1
4648;0;1674569501303;4648;297;5352;5798;4.96;0.36;232.56;0.19;704;0;0;2229.00;2
4649;0;1674569501306;4649;298;5355;5798;4.95;0.36;232.57;0.19;706;0;0;2230.00;1
4649;0;1674569501308;4649;300;5356;5798;5.00;0.36;232.57;0.19;707;0;0;2231.00;1
4653;0;1674569501311;4653;309;5362;5798;4.92;0.35;232.57;0.19;709;0;0;2232.00;1
4653;0;1674569501314;4653;309;5363;5798;4.92;0.35;232.57;0.19;710;0;0;2233.00;1
4656;0;1674569501316;4656;315;5364;5798;4.90;0.35;232.58;0.19;708;0;0;2234.00;1
4661;0;1674569501319;4661;322;5366;5798;4.83;0.35;232.55;0.19;705;0;0;2235.00;1
4661;0;1674569501322;4661;326;5368;5798;4.83;0.35;232.55;0.19;707;0;0;2236.00;1
4666;0;1674569501324;4666;332;5372;5798;4.69;0.34;232.51;0.19;706;0;0;2237.00;1
4670;0;1674569501327;4670;332;5374;5798;4.57;0.33;232.52;0.19;704;0;0;2238.00;2
4670;0;1674569501329;4670;333;5374;5798;4.57;0.33;232.52;0.19;704;0;0;2239.00;2
4675;0;1674569501332;4675;343;5377;5798;4.48;0.32;232.65;0.19;702;0;0;2240.00;1
4676;0;1674569501335;4676;347;5382;5798;4.46;0.32;232.63;0.19;706;0;0;2241.00;1
4679;0;1674569501337;4679;349;5384;5798;4.39;0.32;232.65;0.19;705;0;0;2242.00;1
4682;0;1674569501340;4682;351;5386;5798;4.34;0.31;232.74;0.19;704;0;0;2243.00;1
4683;0;1674569501343;4683;352;5388;5798;4.32;0.31;232.74;0.19;705;0;0;2244.00;1
4687;0;1674569501345;4687;355;5390;5798;4.25;0.31;232.79;0.19;703;0;0;2245.00;1
4687;0;1674569501348;4687;356;5391;5798;4.23;0.30;232.79;0.19;704;0;0;2246.00;1
4690;0;1674569501351;4690;371;5397;5798;4.16;0.30;232.91;0.19;707;0;0;2247.00;1
4692;0;1674569501354;4692;364;5397;5798;4.16;0.30;232.88;0.19;705;0;0;2248.00;1
4693;0;1674569501356;4693;365;5399;5798;4.11;0.30;232.88;0.19;706;0;0;2249.00;1
4696;0;1674569501359;4696;360;5403;5798;4.07;0.29;232.92;0.19;707;0;0;2250.00;1
4697;0;1674569501362;4697;344;5404;5798;4.12;0.30;232.91;0.19;707;0;0;2251.00;1
4704;0;1674569501365;4704;339;5408;5798;4.08;0.29;233.12;0.19;704;0;0;2252.00;1
4707;0;1674569501368;4707;327;5410;5798;4.16;0.30;233.15;0.19;703;0;0;2253.00;1
4714;0;1674569501371;4714;318;5412;5798;4.16;0.30;233.18;0.18;698;0;0;2254.00;1
4717;0;1674569501374;4717;318;5415;5798;4.18;0.30;233.33;0.18;698;0;0;2255.00;1
4718;0;1674569501377;4718;306;5416;5798;4.30;0.31;233.32;0.18;698;0;0;2256.00;1
4719;0;1674569501380;4719;308;5420;5798;4.40;0.32;233.39;0.18;701;0;0;2257.00;1
4721;0;1674569501383;4721;306;5423;5798;4.53;0.33;233.39;0.18;702;0;0;2258.00;1
4722;0;1674569501386;4722;310;5424;5798;4.62;0.33;233.37;0.18;702;0;0;2259.00;1
4723;0;1674569501389;4723;311;5426;5798;4.71;0.34;233.34;0.18;703;0;0;2260.00;2
4723;0;1674569501392;4723;310;5430;5798;4.72;0.34;233.34;0.18;707;0;0;2261.00;1
4725;0;1674569501394;4725;311;5434;5798;4.73;0.34;233.28;0.18;709;0;0;2262.00;1
4727;0;1674569501397;4727;309;5435;5798;4.73;0.34;233.43;0.18;708;0;0;2263.00;1
4729;0;1674569501400;4729;312;5437;5798;4.79;0.34;233.52;0.18;708;0;0;2264.00;1
4730;0;1674569501403;4730;312;5438;5798;4.85;0.35;233.56;0.18;708;0;0;2265.00;1
4731;0;1674569501406;4731;313;5440;5798;4.86;0.35;233.65;0.18;709;0;0;2266.00;2
4732;0;1674569501408;4732;316;5443;5798;4.84;0.35;233.62;0.18;711;0;0;2267.00;2
4732;0;1674569501411;4732;317;5447;5798;4.79;0.35;233.62;0.18;715;0;0;2268.00;1
4734;0;1674569501414;4734;311;5447;5798;4.80;0.35;233.73;0.18;713;0;0;2269.00;2
4734;0;1674569501417;4734;312;5451;5798;4.82;0.35;233.73;0.18;717;0;0;2270.00;1
4736;0;1674569501419;4736;311;5454;5798;4.81;0.35;233.84;0.18;718;0;0;2271.00;1
4739;0;1674569501422;4739;314;5455;5798;4.83;0.35;233.87;0.18;716;0;0;2272.00;1
4739;0;1674569501424;4739;312;5456;5798;4.86;0.35;233.87;0.18;717;0;0;2273.00;1
4741;0;1674569501427;4741;310;5459;5798;4.92;0.35;233.94;0.18;718;0;0;2274.00;1
4741;0;1674569501430;4741;314;5462;5798;4.96;0.36;233.94;0.18;721;0;0;2275.00;1
4743;0;1674569501433;4743;314;5464;5798;5.00;0.36;233.97;0.18;721;0;0;2276.00;1
4743;0;1674569501435;4743;312;5467;5798;5.08;0.37;233.97;0.18;724;0;0;2277.00;1
4744;0;1674569501438;4744;315;5469;5798;5.15;0.37;233.99;0.18;725;0;0;2278.00;1
4745;0;1674569501441;4745;314;5471;5798;5.18;0.37;234.03;0.18;726;0;0;2279.00;1
4749;0;1674569501444;4749;316;5473;5798;5.22;0.38;234.12;0.18;724;0;0;2280.00;1
4753;0;1674569501447;4753;312;5477;5798;5.25;0.38;234.23;0.18;724;0;0;2281.00;1
4755;0;1674569501450;4755;309;5479;5798;5.33;0.38;234.30;0.18;724;0;0;2282.00;1
4760;0;1674569501452;4760;306;5481;5798;5.35;0.39;234.38;0.18;721;0;0;2283.00;1
4760;0;1674569501455;4760;302;5482;5798;5.46;0.39;234.38;0.18;722;0;0;2284.00;1
4764;0;1674569501458;4764;300;5483;5798;5.45;0.39;234.42;0.18;719;0;0;2285.00;1
4768;0;1674569501461;4768;304;5490;5798;5.37;0.39;234.46;0.18;722;0;0;2286.00;1
4771;0;1674569501464;4771;300;5491;5798;5.30;0.38;234.59;0.18;720;0;0;2287.00;1
4776;0;1674569501467;4776;302;5492;5798;5.29;0.38;234.74;0.18;716;0;0;2288.00;2
4778;0;1674569501469;4778;305;5493;5798;5.32;0.38;234.83;0.18;715;0;0;2289.00;1
4781;0;1674569501472;4781;314;5498;5798;5.27;0.38;234.85;0.18;717;0;0;2290.00;1
4784;0;1674569501475;4784;312;5501;5798;5.27;0.38;234.94;0.18;717;0;0;2291.00;1
4786;0;1674569501478;4786;312;5504;5798;5.31;0.38;234.99;0.18;718;0;0;2292.00;1
4788;0;1674569501481;4788;309;5505;5798;5.36;0.39;235.00;0.18;717;0;0;2293.00;1
4791;0;1674569501484;4791;306;5507;5798;5.39;0.39;235.04;0.18;716;0;0;2294.00;1
4793;0;1674569501486;4793;307;5510;5798;5.40;0.39;235.02;0.18;717;0;0;2295.00;1
4796;0;1674569501489;4796;305;5514;5798;5.36;0.39;235.07;0.18;718;0;0;2296.00;1
4798;0;1674569501492;4798;300;5516;5798;5.35;0.39;235.13;0.18;718;0;0;2297.00;1
4801;0;1674569501494;4801;298;5518;5798;5.34;0.38;235.11;0.18;717;0;0;2298.00;2
4805;0;1674569501497;4805;294;5521;5798;5.28;0.38;235.14;0.18;716;0;0;2299.00;1
4806;0;1674569501500;4806;292;5522;5798;5.36;0.39;235.15;0.18;716;0;0;2300.00;1
4811;0;1674569501502;4811;295;5526;5798;5.33;0.38;235.18;0.18;715;0;0;2301.00;1
4813;0;1674569501505;4813;292;5527;5798;5.30;0.38;235.20;0.18;714;0;0;2302.00;1
4816;0;1674569501507;4816;289;5529;5798;5.28;0.38;235.30;0.18;713;0;0;2303.00;1
4819;0;1674569501510;4819;293;5533;5798;5.21;0.38;235.32;0.18;714;0;0;2304.00;1
4823;0;1674569501513;4823;295;5537;5798;5.14;0.37;235.47;0.18;714;0;0;2305.00;1
4826;0;1674569501515;4826;293;5537;5798;5.14;0.37;235.60;0.18;711;0;0;2306.00;1
4829;0;1674569501518;4829;297;5541;5798;5.10;0.37;235.81;0.18;712;0;0;2307.00;1
4834;0;1674569501521;4834;301;5542;5798;5.04;0.36;235.77;0.18;708;0;0;2308.00;1
4838;0;1674569501523;4838;303;5543;5798;5.03;0.36;235.99;0.18;705;0;0;2309.00;1
4842;0;1674569501526;4842;311;5547;5798;4.98;0.36;236.03;0.18;705;0;0;2310.00;1
4847;0;1674569501528;4847;315;5550;5798;4.86;0.35;236.05;0.18;703;0;0;2311.00;1
4849;0;1674569501531;4849;313;5550;5798;4.83;0.35;236.06;0.18;701;0;0;2312.00;1
4856;0;1674569501533;4856;318;5554;5798;4.74;0.34;236.23;0.18;698;0;0;2313.00;1
4862;0;1674569501536;4862;318;5554;5798;4.67;0.34;236.34;0.18;692;0;0;2314.00;1
4865;0;1674569501538;4865;326;5558;5798;4.60;0.33;236.37;0.18;693;0;0;2315.00;2
4870;0;1674569501541;4870;331;5562;5798;4.52;0.33;236.52;0.18;692;0;0;2316.00;1
4875;0;1674569501543;4875;333;5562;5798;4.43;0.32;236.60;0.18;687;0;0;2317.00;1
4879;0;1674569501546;4879;338;5565;5798;4.31;0.31;236.68;0.18;686;0;0;2318.00;1
4882;0;1674569501548;4882;344;5567;5798;4.22;0.30;236.79;0.18;685;0;0;2319.00;1
4887;0;1674569501550;4887;349;5570;5798;4.10;0.29;236.75;0.18;683;0;0;2320.00;1
4891;0;1674569501553;4891;350;5572;5798;4.04;0.29;236.80;0.18;681;0;0;2321.00;1
4895;0;1674569501555;4895;360;5576;5798;3.98;0.29;236.76;0.18;681;0;0;2322.00;1
4895;0;1674569501558;4895;363;5576;5798;4.00;0.29;236.76;0.18;681;0;0;2323.00;1
4896;0;1674569501560;4896;371;5580;5798;3.96;0.28;236.75;0.18;684;0;0;2324.00;1
4899;0;1674569501562;4899;373;5582;5798;3.94;0.28;236.67;0.18;683;0;0;2325.00;1
4900;0;1674569501565;4900;375;5584;5798;3.96;0.28;236.66;0.18;684;0;0;2326.00;1
4903;0;1674569501567;4903;378;5588;5798;3.91;0.28;236.62;0.18;685;0;0;2327.00;1
4905;0;1674569501569;4905;377;5589;5798;3.85;0.28;236.60;0.18;684;0;0;2328.00;1
4906;0;1674569501572;4906;384;5592;5798;3.81;0.27;236.59;0.18;686;0;0;2329.00;1
4908;0;1674569501574;4908;383;5596;5798;3.83;0.28;236.55;0.18;688;0;0;2330.00;1
4911;0;1674569501576;4911;382;5598;5798;3.85;0.28;236.55;0.18;687;0;0;2331.00;1
4917;0;1674569501579;4917;378;5600;5798;3.85;0.28;236.50;0.18;683;0;0;2332.00;1
4919;0;1674569501581;4919;372;5603;5798;3.88;0.28;236.54;0.18;684;0;0;2333.00;1
4922;0;1674569501584;4922;370;5603;5798;3.84;0.28;236.52;0.18;681;0;0;2334.00;1
4925;0;1674569501586;4925;373;5609;5798;3.79;0.27;236.58;0.18;684;0;0;2335.00;1
4927;0;1674569501589;4927;366;5611;5798;3.87;0.28;236.57;0.18;684;0;0;2336.00;1
4931;0;1674569501591;4931;360;5612;5798;3.95;0.28;236.56;0.18;681;0;0;2337.00;1
4933;0;1674569501594;4933;346;5614;5798;4.08;0.29;236.48;0.18;681;0;0;2338.00;1
4937;0;1674569501596;4937;336;5615;5798;4.16;0.30;236.43;0.18;678;0;0;2339.00;1
4939;0;1674569501599;4939;321;5621;5798;4.23;0.30;236.43;0.18;682;0;0;2340.00;1
4942;0;1674569501602;4942;302;5624;5798;4.31;0.31;236.36;0.18;682;0;0;2341.00;1
4944;0;1674569501605;4944;280;5624;5798;4.43;0.32;236.36;0.18;680;0;0;2342.00;1
4946;0;1674569501608;4946;269;5625;5798;4.49;0.32;236.34;0.18;679;0;0;2343.00;1
4949;0;1674569501611;4949;263;5631;5798;4.55;0.33;236.44;0.18;682;0;0;2344.00;1
4949;0;1674569501614;4949;255;5632;5798;4.69;0.34;236.44;0.20;683;0;0;2345.00;0
4951;0;1674569501616;4951;253;5634;5798;4.82;0.35;236.45;0.20;683;0;0;2346.00;0
4953;0;1674569501619;4953;253;5637;5798;4.96;0.36;236.48;0.20;684;0;0;2347.00;0
4955;0;1674569501622;4955;248;5639;5798;5.07;0.36;236.53;0.20;684;0;0;2348.00;0
4955;0;1674569501625;4955;248;5643;5798;5.15;0.37;236.53;0.20;688;0;0;2349.00;0
4957;0;1674569501628;4957;245;5645;5798;5.21;0.37;236.48;0.20;688;0;0;2350.00;0
4957;0;1674569501631;4957;244;5646;5798;5.32;0.38;236.48;0.20;689;0;0;2351.00;0
4957;0;1674569501634;4957;249;5648;5798;5.43;0.39;236.48;0.20;691;0;0;2352.00;0
4959;0;1674569501637;4959;250;5651;5798;5.47;0.39;236.61;0.20;692;0;0;2353.00;0
4960;0;1674569501639;4960;247;5655;5798;5.48;0.39;236.58;0.20;695;0;0;2354.00;0
4960;0;1674569501642;4960;249;5656;5798;5.47;0.39;236.58;0.20;696;0;0;2355.00;0
4960;0;1674569501645;4960;248;5658;5798;5.42;0.39;236.58;0.20;698;0;0;2356.00;0
4960;0;1674569501648;4960;250;5660;5798;5.35;0.38;236.58;0.20;700;0;0;2357.00;0
4961;0;1674569501650;4961;254;5664;5798;5.28;0.38;236.55;0.20;703;0;0;2358.00;0
4963;0;1674569501653;4963;259;5668;5798;5.18;0.37;236.66;0.20;705;0;0;2359.00;0
4964;0;1674569501656;4964;264;5669;5798;5.15;0.37;236.63;0.20;705;0;0;2360.00;0
4967;0;1674569501659;4967;270;5673;5798;5.07;0.36;236.79;0.20;706;0;0;2361.00;0
4969;0;1674569501662;4969;277;5673;5798;5.04;0.36;236.84;0.20;704;0;0;2362.00;0
4971;0;1674569501665;4971;290;5676;5798;4.98;0.36;237.06;0.20;705;0;0;2363.00;0
4972;0;1674569501667;4972;297;5679;5798;4.97;0.36;237.03;0.20;707;0;0;2364.00;0
4973;0;1674569501670;4973;306;5683;5798;4.98;0.36;237.15;0.20;710;0;0;2365.00;0
4976;0;1674569501673;4976;302;5684;5798;4.95;0.36;237.16;0.20;708;0;0;2366.00;0
4977;0;1674569501677;4977;307;5687;5798;4.96;0.36;237.13;0.20;710;0;0;2367.00;0
4977;0;1674569501680;4977;304;5688;5798;4.99;0.36;237.13;0.20;711;0;0;2368.00;0
4978;0;1674569501683;4978;314;5693;5798;5.01;0.36;237.13;0.20;715;0;0;2369.00;0
4978;0;1674569501686;4978;312;5694;5798;5.06;0.36;237.13;0.20;716;0;0;2370.00;0
4979;0;1674569501688;4979;318;5697;5798;5.11;0.37;237.12;0.20;718;0;0;2371.00;0
4981;0;1674569501691;4981;319;5698;5798;5.15;0.37;237.08;0.20;717;0;0;2372.00;0
4981;0;1674569501694;4981;320;5700;5798;5.20;0.37;237.08;0.20;719;0;0;2373.00;0
4982;0;1674569501697;4982;330;5704;5798;5.19;0.37;237.07;0.20;722;0;0;2374.00;0
4984;0;1674569501700;4984;325;5704;5798;5.21;0.37;237.12;0.20;720;0;0;2375.00;0
4985;0;1674569501703;4985;330;5708;5798;5.19;0.37;237.11;0.20;723;0;0;2376.00;0
4986;0;1674569501706;4986;331;5710;5798;5.19;0.37;237.10;0.20;724;0;0;2377.00;0
4987;0;1674569501710;4987;331;5713;5798;5.19;0.37;237.08;0.20;726;0;0;2378.00;1
4989;0;1674569501713;4989;332;5715;5798;5.19;0.37;237.05;0.20;726;0;0;2379.00;0
4991;0;1674569501716;4991;337;5717;5798;5.18;0.37;237.02;0.20;726;0;0;2380.00;0
4995;0;1674569501719;4995;339;5718;5798;5.14;0.37;237.07;0.20;723;0;0;2381.00;0
4998;0;1674569501722;4998;344;5721;5798;5.11;0.37;237.08;0.20;723;0;0;2382.00;0
5002;0;1674569501724;5002;350;5725;5798;5.06;0.36;237.13;0.20;723;0;0;2383.00;0
5007;0;1674569501727;5007;350;5727;5798;4.98;0.36;237.22;0.20;720;0;0;2384.00;0
5010;0;1674569501730;5010;353;5729;5798;4.93;0.36;237.25;0.20;719;0;0;2385.00;0
5012;0;1674569501733;5012;349;5730;5798;4.90;0.35;237.32;0.20;718;0;0;2386.00;0
5013;0;1674569501735;5013;357;5732;5798;4.85;0.35;237.32;0.20;719;0;0;2387.00;0
5015;0;1674569501738;5015;359;5735;5798;4.71;0.34;237.34;0.20;720;0;0;2388.00;0
5016;0;1674569501740;5016;361;5737;5798;4.63;0.33;237.37;0.20;721;0;0;2389.00;0
5019;0;1674569501743;5019;362;5740;5798;4.55;0.33;237.38;0.20;721;0;0;2390.00;0
5021;0;1674569501745;5021;368;5742;5798;4.46;0.32;237.42;0.20;721;0;0;2391.00;0
5024;0;1674569501748;5024;365;5742;5798;4.42;0.32;237.39;0.20;718;0;0;2392.00;0
5028;0;1674569501750;5028;373;5746;5798;4.34;0.31;237.43;0.20;718;0;0;2393.00;1
5030;0;1674569501753;5030;374;5750;5798;4.32;0.31;237.40;0.20;720;0;0;2394.00;0
5033;0;1674569501755;5033;374;5752;5798;4.28;0.31;237.37;0.20;719;0;0;2395.00;0
5034;0;1674569501758;5034;368;5753;5798;4.32;0.31;237.36;0.20;719;0;0;2396.00;1
5039;0;1674569501760;5039;371;5756;5798;4.27;0.31;237.47;0.20;717;0;0;2397.00;0
5043;0;1674569501763;5043;365;5759;5798;4.32;0.31;237.49;0.20;716;0;0;2398.00;0
5045;0;1674569501766;5045;356;5761;5798;4.38;0.32;237.54;0.20;716;0;0;2399.00;0
5050;0;1674569501768;5050;351;5763;5798;4.45;0.32;237.74;0.20;713;0;0;2400.00;0
5051;0;1674569501771;5051;344;5765;5798;4.55;0.33;237.82;0.20;714;0;0;2401.00;0
5054;0;1674569501773;5054;348;5770;5798;4.57;0.33;237.87;0.20;716;0;0;2402.00;0
5057;0;1674569501776;5057;344;5773;5798;4.56;0.33;238.10;0.20;716;0;0;2403.00;0
5061;0;1674569501779;5061;350;5776;5798;4.54;0.33;238.18;0.20;715;0;0;2404.00;0
5062;0;1674569501781;5062;347;5777;5798;4.54;0.33;238.26;0.20;715;0;0;2405.00;0
5065;0;1674569501784;5065;353;5778;5798;4.48;0.32;238.37;0.20;713;0;0;2406.00;1
5065;0;1674569501786;5065;355;5781;5798;4.53;0.33;238.37;0.20;716;0;0;2407.00;0
5066;0;1674569501789;5066;363;5787;5798;4.50;0.32;238.49;0.20;721;0;0;2408.00;0
5066;0;1674569501791;5066;358;5787;5798;4.54;0.33;238.49;0.20;721;0;0;2409.00;0
5071;0;1674569501794;5071;367;5790;5798;4.44;0.32;238.64;0.20;719;0;0;2410.00;0
5072;0;1674569501796;5072;369;5791;5798;4.45;0.32;238.63;0.20;719;0;0;2411.00;0
5076;0;1674569501799;5076;374;5795;5798;4.37;0.31;238.81;0.20;719;0;0;2412.00;0
5078;0;1674569501802;5078;378;5797;5798;4.35;0.31;238.91;0.20;719;0;0;2413.00;0
5080;0;1674569501804;5080;381;5798;6281;4.32;0.31;238.94;0.20;718;0;0;2414.00;0
5083;0;1674569501823;5083;382;5801;6281;4.28;0.31;239.06;0.20;718;0;0;2415.00;0
5086;0;1674569501825;5086;379;5803;6281;4.29;0.31;239.09;0.20;717;0;0;2416.00;0
5090;0;1674569501828;5090;377;5806;6281;4.32;0.31;239.16;0.20;716;0;0;2417.00;0
5094;0;1674569501831;5094;377;5807;6281;4.34;0.31;239.21;0.20;713;0;0;2418.00;0
5097;0;1674569501833;5097;378;5811;6281;4.34;0.31;239.24;0.20;714;0;0;2419.00;0
5101;0;1674569501836;5101;370;5812;6281;4.34;0.31;239.31;0.20;711;0;0;2420.00;0
